sale_id,sale_date,store_id,product_id,units_demanded,units_sold,inventory_on_hand,units_ordered,unit_price,promotion_flag,stockout_flag,lead_time_days
35144,2023-09-14,5,25,29,16,16,28,14.08,0,1,4
35145,2023-09-14,3,137,20,20,33,16,44.92,0,0,5
35146,2023-09-14,19,73,27,15,15,26,33.95,0,1,3
35147,2023-09-14,3,56,30,18,18,15,83.55,0,1,2
35148,2023-09-14,11,72,9,9,9,10,52.32,0,0,7
35149,2023-09-14,19,108,27,25,25,35,19.01,0,1,10
35150,2023-09-14,9,72,10,10,15,14,52.32,0,0,4
35151,2023-09-14,5,133,13,13,16,18,56.26,0,0,3
35152,2023-09-14,15,136,5,5,15,10,57.69,0,0,2
35153,2023-09-14,4,20,23,23,25,27,12.16,1,0,2
35154,2023-09-14,15,63,4,4,14,11,63.58,0,0,7
35155,2023-09-14,3,76,15,15,18,21,64.5,0,0,5
35156,2023-09-14,3,149,19,19,29,31,20.82,0,0,3
35157,2023-09-14,8,28,5,5,8,5,372.16,0,0,7
35158,2023-09-14,8,90,10,10,17,12,162.46,1,0,5
35159,2023-09-14,14,52,30,23,23,30,53.51,1,1,7
35160,2023-09-14,7,84,14,6,6,8,227.42,0,1,2
35161,2023-09-14,14,124,17,17,21,17,41.51,0,0,5
35162,2023-09-14,9,10,37,30,30,38,3.45,0,1,10
35163,2023-09-14,15,88,10,7,7,6,171.73,0,1,2
35164,2023-09-14,6,144,19,19,30,18,52.24,0,0,7
35165,2023-09-14,7,25,26,26,34,35,14.08,0,0,4
35166,2023-09-14,18,55,39,34,34,33,14.57,0,1,2
35167,2023-09-14,5,83,38,36,36,26,17.27,0,1,4
35168,2023-09-14,12,127,23,20,20,24,9.51,0,1,2
35169,2023-09-14,17,102,29,13,13,22,50.12,1,1,7
35170,2023-09-14,6,137,21,9,9,19,44.92,0,1,4
35171,2023-09-14,18,61,21,21,29,32,16.56,0,0,7
35172,2023-09-14,6,148,23,23,33,21,28.51,0,0,7
35173,2023-09-14,2,149,14,11,11,16,20.82,0,1,5
35174,2023-09-14,10,150,10,10,10,13,66.66,0,0,3
35175,2023-09-14,2,132,16,16,16,10,63.34,0,0,5
35176,2023-09-14,8,148,20,12,12,20,28.51,0,1,5
35177,2023-09-14,18,18,102,94,94,98,1.91,1,1,2
35178,2023-09-14,2,4,15,15,26,17,13.19,0,0,7
35179,2023-09-14,12,23,22,22,32,22,14.31,0,0,7
35180,2023-09-14,8,113,13,13,19,15,51.64,0,0,3
35181,2023-09-14,16,90,4,4,22,11,191.13,0,0,7
35182,2023-09-14,15,17,17,16,16,22,13.94,0,1,3
35183,2023-09-14,8,46,8,6,6,4,775.82,0,1,10
35184,2023-09-14,14,140,24,24,33,22,54.09,1,0,10
35185,2023-09-14,20,50,9,6,6,7,742.68,0,1,2
35186,2023-09-14,2,139,10,10,17,12,34.46,0,0,4
35187,2023-09-14,12,134,19,19,33,20,34.09,1,0,2
35188,2023-09-14,3,48,6,6,7,6,694.43,0,0,5
35189,2023-09-14,8,126,9,9,13,16,27.25,0,0,5
35190,2023-09-14,8,133,18,18,27,18,47.82,1,0,7
35191,2023-09-14,8,57,8,8,8,10,86.86,0,0,3
35192,2023-09-14,8,37,1,1,2,4,534.01,0,0,7
35193,2023-09-14,1,81,16,7,7,18,140.01,1,1,2
35194,2023-09-14,9,108,24,16,16,24,19.01,0,1,7
35195,2023-09-14,19,87,14,12,12,17,192.31,1,1,5
35196,2023-09-14,16,122,20,20,20,17,48.66,0,0,10
35197,2023-09-14,14,30,4,4,6,7,478.98,0,0,10
35198,2023-09-14,18,109,18,12,12,18,33.6,0,1,10
35199,2023-09-14,8,59,14,14,19,18,42.3,0,0,4
35200,2023-09-14,13,11,41,41,69,34,2.04,0,0,10
35201,2023-09-14,12,144,26,26,26,20,44.4,1,0,2
35202,2023-09-14,14,126,31,21,21,25,27.25,0,1,2
35203,2023-09-14,5,124,36,36,38,39,35.28,1,0,3
35204,2023-09-14,4,98,7,7,10,9,97.17,0,0,3
35205,2023-09-14,4,134,12,12,13,14,40.11,0,0,3
35206,2023-09-14,1,66,36,36,41,40,10.75,0,0,4
35207,2023-09-14,4,8,24,24,25,18,10.84,0,0,4
35208,2023-09-14,2,143,8,3,3,10,46.86,0,1,3
35209,2023-09-14,4,63,13,13,14,13,54.04,1,0,3
35210,2023-09-15,11,116,13,13,16,14,15.55,0,0,5
35211,2023-09-15,18,88,11,11,15,14,171.73,0,0,7
35212,2023-09-15,6,17,28,28,50,29,13.94,0,0,5
35213,2023-09-15,8,48,2,2,2,4,694.43,0,0,2
35214,2023-09-15,9,91,10,10,12,8,218.18,0,0,10
35215,2023-09-15,17,144,8,8,11,11,52.24,0,0,4
35216,2023-09-15,14,130,18,18,24,20,52.54,0,0,10
35217,2023-09-15,2,62,13,9,9,13,51.82,0,1,10
35218,2023-09-15,18,69,12,9,9,16,80.47,0,1,4
35219,2023-09-15,3,148,26,26,37,29,28.51,0,0,3
35220,2023-09-15,1,74,24,24,30,23,31.16,0,0,3
35221,2023-09-15,4,119,17,13,13,19,21.71,0,1,7
35222,2023-09-15,13,94,4,2,2,6,203.53,0,1,2
35223,2023-09-15,2,142,13,13,15,14,25.19,0,0,7
35224,2023-09-15,8,92,9,4,4,6,222.13,0,1,7
35225,2023-09-15,19,49,12,9,9,10,315.6,0,1,2
35226,2023-09-15,3,9,29,29,32,35,11.76,0,0,3
35227,2023-09-15,12,107,21,21,33,23,11.36,0,0,2
35228,2023-09-15,7,126,26,20,20,23,27.25,0,1,3
35229,2023-09-15,13,64,10,10,15,12,41.66,0,0,5
35230,2023-09-15,19,146,27,23,23,33,17.35,0,1,5
35231,2023-09-15,10,111,23,13,13,24,15.84,0,1,10
35232,2023-09-15,3,54,12,12,21,20,68.86,0,0,2
35233,2023-09-15,11,77,8,8,8,7,164.05,0,0,7
35234,2023-09-15,3,133,20,20,25,16,56.26,0,0,5
35235,2023-09-15,14,124,20,20,31,19,41.51,0,0,10
35236,2023-09-15,5,133,20,12,12,19,56.26,0,1,2
35237,2023-09-15,13,30,5,3,3,4,478.98,0,1,4
35238,2023-09-15,19,96,15,15,23,17,104.9,0,0,10
35239,2023-09-15,16,17,34,34,52,37,13.94,0,0,2
35240,2023-09-15,18,18,71,66,66,82,2.25,0,1,5
35241,2023-09-15,9,109,17,17,19,17,33.6,0,0,3
35242,2023-09-15,14,74,26,25,25,28,31.16,0,1,5
35243,2023-09-15,6,122,20,20,35,23,48.66,0,0,5
35244,2023-09-15,4,65,6,6,12,11,46.58,0,0,10
35245,2023-09-15,18,2,33,33,81,40,7.19,0,0,3
35246,2023-09-15,9,53,16,8,8,14,33.74,0,1,5
35247,2023-09-15,15,57,5,5,7,11,86.86,0,0,4
35248,2023-09-15,15,134,15,12,12,12,40.11,0,1,7
35249,2023-09-15,10,140,15,14,14,15,63.63,0,1,3
35250,2023-09-15,16,110,21,21,30,20,44.57,0,0,10
35251,2023-09-15,16,39,5,5,8,6,529.7,0,0,4
35252,2023-09-15,8,97,6,6,15,13,67.27,0,0,3
35253,2023-09-15,10,56,8,8,10,12,83.55,0,0,10
35254,2023-09-15,20,150,14,14,24,14,66.66,0,0,3
35255,2023-09-15,19,8,35,35,45,40,10.84,0,0,10
35256,2023-09-15,6,101,25,24,24,32,24.31,0,1,4
35257,2023-09-15,20,10,59,59,73,60,3.45,0,0,3
35258,2023-09-15,15,93,2,2,6,5,232.25,0,0,10
35259,2023-09-15,4,31,4,4,8,4,512.26,0,0,5
35260,2023-09-15,4,143,5,5,13,10,46.86,0,0,5
35261,2023-09-15,18,138,16,16,18,19,45.98,0,0,7
35262,2023-09-15,1,121,22,22,27,26,29.32,0,0,7
35263,2023-09-15,9,121,10,10,18,15,29.32,0,0,4
35264,2023-09-15,18,37,4,4,10,8,534.01,0,0,7
35265,2023-09-15,15,12,42,33,33,45,4.61,1,1,2
35266,2023-09-15,1,60,19,19,29,21,29.7,0,0,5
35267,2023-09-15,18,139,17,17,24,24,34.46,0,0,10
35268,2023-09-15,20,13,37,37,60,39,8.6,0,0,7
35269,2023-09-15,14,141,22,22,39,24,35.9,0,0,4
35270,2023-09-15,1,110,20,20,26,25,44.57,0,0,3
35271,2023-09-15,11,101,13,13,17,12,24.31,0,0,3
35272,2023-09-15,9,21,12,12,27,28,12.61,0,0,5
35273,2023-09-15,2,86,10,10,22,15,24.83,0,0,3
35274,2023-09-15,2,64,12,8,8,12,41.66,0,1,3
35275,2023-09-15,4,122,16,9,9,12,48.66,0,1,10
35276,2023-09-15,19,121,17,17,17,27,29.32,0,0,3
35277,2023-09-15,2,37,10,5,5,4,534.01,0,1,4
35278,2023-09-15,16,60,18,0,0,24,29.7,0,1,2
35279,2023-09-15,11,83,14,14,24,15,17.27,0,0,10
35280,2023-09-15,1,51,20,20,31,19,43.84,0,0,3
35281,2023-09-15,6,116,26,26,42,31,15.55,0,0,7
35282,2023-09-15,3,67,16,16,16,18,89.69,0,0,2
35283,2023-09-15,1,147,19,19,26,17,51.8,0,0,3
35284,2023-09-15,16,45,15,15,20,19,59.46,0,0,4
35285,2023-09-15,16,107,36,36,62,34,11.36,0,0,4
35286,2023-09-15,2,124,16,16,19,10,41.51,0,0,2
35287,2023-09-15,1,48,7,6,6,5,694.43,0,1,2
35288,2023-09-15,1,40,11,7,7,10,334.04,0,1,7
35289,2023-09-15,12,108,18,18,25,19,19.01,0,0,3
35290,2023-09-15,7,12,52,52,81,82,4.61,1,0,3
35291,2023-09-15,19,57,8,8,11,14,86.86,0,0,10
35292,2023-09-15,8,118,16,11,11,16,36.3,0,1,4
35293,2023-09-15,10,30,5,5,8,5,478.98,0,0,10
35294,2023-09-15,15,45,18,14,14,10,59.46,0,1,10
35295,2023-09-15,20,31,7,7,11,8,512.26,0,0,3
35296,2023-09-15,2,55,17,17,30,22,14.57,0,0,10
35297,2023-09-15,7,141,22,22,29,25,35.9,0,0,10
35298,2023-09-15,9,46,5,4,4,5,775.82,0,1,2
35299,2023-09-15,20,47,18,18,18,11,149.72,0,0,3
35300,2023-09-15,5,94,7,7,10,10,203.53,0,0,5
35301,2023-09-15,10,52,8,8,9,10,62.95,0,0,5
35302,2023-09-15,15,101,10,10,24,12,24.31,0,0,7
35303,2023-09-15,5,92,15,15,17,14,188.81,1,0,7
35304,2023-09-15,6,36,6,6,9,8,649.85,0,0,4
35305,2023-09-15,4,149,17,12,12,16,20.82,0,1,3
35306,2023-09-15,9,148,17,15,15,16,28.51,0,1,5
35307,2023-09-15,19,70,21,21,36,28,32.8,0,0,7
35308,2023-09-15,11,17,24,21,21,19,13.94,0,1,5
35309,2023-09-15,11,60,17,17,18,11,29.7,0,0,2
35310,2023-09-15,18,150,16,16,18,15,66.66,0,0,7
35311,2023-09-15,19,123,38,38,89,42,12.18,1,0,3
35312,2023-09-15,19,18,48,41,41,67,2.25,0,1,2
35313,2023-09-15,5,53,32,24,24,22,33.74,0,1,5
35314,2023-09-15,8,104,20,14,14,20,31.39,1,1,3
35315,2023-09-15,9,65,9,9,19,16,46.58,0,0,3
35316,2023-09-15,1,104,25,25,31,27,36.93,0,0,7
35317,2023-09-15,12,148,24,24,25,32,24.23,1,0,5
35318,2023-09-15,10,12,42,26,26,28,5.42,0,1,2
35319,2023-09-15,14,132,18,18,19,20,63.34,0,0,10
35320,2023-09-15,8,145,26,8,8,21,27.82,0,1,3
35321,2023-09-15,9,42,6,6,7,12,129.34,0,0,4
35322,2023-09-15,14,91,13,13,16,16,185.45,1,0,7
35323,2023-09-15,15,70,18,14,14,12,32.8,0,1,5
35324,2023-09-15,5,132,26,26,30,14,63.34,0,0,7
35325,2023-09-15,3,107,39,35,35,44,11.36,0,1,5
35326,2023-09-15,19,29,10,10,10,9,283.71,0,0,3
35327,2023-09-15,7,13,39,37,37,35,8.6,0,1,5
35328,2023-09-15,14,89,5,5,14,12,222.77,0,0,4
35329,2023-09-15,2,52,7,7,14,8,62.95,0,0,5
35330,2023-09-15,7,40,12,5,5,7,334.04,0,1,4
35331,2023-09-15,17,69,5,5,10,10,80.47,0,0,7
35332,2023-09-15,4,129,14,14,18,12,33.7,0,0,3
35333,2023-09-15,1,108,35,27,27,25,19.01,0,1,5
35334,2023-09-15,5,105,34,34,40,39,10.96,0,0,10
35335,2023-09-15,20,11,68,68,78,77,2.04,0,0,5
35336,2023-09-15,8,80,19,19,22,22,25.36,0,0,5
35337,2023-09-15,18,112,21,21,24,22,55.64,0,0,2
35338,2023-09-15,16,52,13,13,22,18,62.95,0,0,4
35339,2023-09-15,6,11,61,61,64,63,2.04,0,0,7
35340,2023-09-15,3,50,7,6,6,6,742.68,0,1,2
35341,2023-09-15,4,55,22,17,17,21,14.57,0,1,5
35342,2023-09-15,17,119,19,19,23,21,21.71,0,0,10
35343,2023-09-15,3,131,21,21,33,26,23.13,0,0,5
35344,2023-09-15,12,49,6,5,5,5,315.6,0,1,7
35345,2023-09-15,2,102,10,10,15,13,58.96,0,0,2
35346,2023-09-15,20,123,32,32,38,32,14.33,0,0,3
35347,2023-09-16,5,127,44,44,54,52,9.51,0,0,3
35348,2023-09-16,20,64,30,26,26,22,41.66,0,1,4
35349,2023-09-16,4,21,28,28,28,31,12.61,0,0,10
35350,2023-09-16,9,126,20,20,22,27,27.25,0,0,10
35351,2023-09-16,8,118,24,24,33,22,36.3,0,0,10
35352,2023-09-16,3,61,35,35,60,37,16.56,0,0,3
35353,2023-09-16,11,48,7,6,6,6,694.43,0,1,10
35354,2023-09-16,20,57,14,9,9,22,86.86,0,1,3
35355,2023-09-16,8,68,14,14,25,19,50.47,0,0,4
35356,2023-09-16,17,80,17,17,18,26,25.36,0,0,2
35357,2023-09-16,3,22,45,45,56,39,11.96,0,0,10
35358,2023-09-16,15,34,11,6,6,12,123.2,0,1,7
35359,2023-09-16,9,137,13,13,16,21,44.92,0,0,3
35360,2023-09-16,16,71,29,29,47,28,56.34,1,0,7
35361,2023-09-16,14,131,29,29,38,37,23.13,0,0,4
35362,2023-09-16,16,36,7,7,7,10,649.85,0,0,3
35363,2023-09-16,1,148,26,26,33,29,28.51,0,0,4
35364,2023-09-16,18,42,11,11,21,15,129.34,0,0,4
35365,2023-09-16,11,123,23,23,34,26,14.33,0,0,4
35366,2023-09-16,16,85,16,16,18,13,151.89,0,0,10
35367,2023-09-16,17,16,22,22,54,33,9.01,0,0,4
35368,2023-09-16,16,57,19,19,28,17,86.86,0,0,3
35369,2023-09-16,8,23,19,19,28,35,14.31,0,0,3
35370,2023-09-16,15,69,10,10,17,11,80.47,0,0,7
35371,2023-09-16,14,58,22,22,40,38,15.48,0,0,4
35372,2023-09-16,2,99,11,10,10,14,67.39,0,1,2
35373,2023-09-16,11,145,28,22,22,31,23.65,1,1,7
35374,2023-09-16,1,51,19,19,36,29,43.84,0,0,3
35375,2023-09-16,9,13,33,33,64,40,8.6,0,0,7
35376,2023-09-16,17,39,10,3,3,6,529.7,0,1,10
35377,2023-09-16,1,56,21,15,15,18,83.55,0,1,10
35378,2023-09-16,18,80,24,24,34,28,25.36,0,0,3
35379,2023-09-16,15,147,20,19,19,11,51.8,0,1,10
35380,2023-09-16,18,137,22,22,27,23,44.92,0,0,5
35381,2023-09-16,6,65,27,27,37,22,46.58,0,0,4
35382,2023-09-16,2,125,13,13,20,14,50.01,0,0,10
35383,2023-09-16,11,23,19,19,26,24,14.31,0,0,4
35384,2023-09-16,6,46,5,5,8,8,775.82,0,0,4
35385,2023-09-16,6,148,30,30,30,28,28.51,0,0,7
35386,2023-09-16,2,55,31,31,36,37,12.38,1,0,10
35387,2023-09-16,20,150,23,23,40,20,66.66,0,0,2
35388,2023-09-16,13,61,22,22,27,27,16.56,0,0,2
35389,2023-09-16,17,55,24,24,44,32,14.57,0,0,7
35390,2023-09-16,7,44,12,10,10,10,650.26,0,1,3
35391,2023-09-16,14,86,27,27,55,39,24.83,0,0,7
35392,2023-09-16,11,146,29,13,13,23,17.35,0,1,7
35393,2023-09-16,18,71,22,22,27,24,66.28,0,0,10
35394,2023-09-16,16,111,43,43,54,41,15.84,0,0,2
35395,2023-09-16,13,135,9,9,11,11,64.88,0,0,10
35396,2023-09-16,12,48,8,8,11,5,694.43,0,0,3
35397,2023-09-16,15,102,10,6,6,13,58.96,0,1,7
35398,2023-09-16,11,21,21,21,24,29,12.61,0,0,5
35399,2023-09-16,10,43,11,11,17,16,182.62,1,0,5
35400,2023-09-16,20,125,23,23,23,29,50.01,0,0,5
35401,2023-09-16,2,7,31,31,32,29,8.88,0,0,10
35402,2023-09-16,4,59,13,13,16,14,42.3,0,0,2
35403,2023-09-16,12,104,28,12,12,25,36.93,0,1,3
35404,2023-09-16,3,46,8,8,8,7,775.82,0,0,4
35405,2023-09-16,17,69,16,13,13,15,80.47,0,1,4
35406,2023-09-16,11,133,15,15,24,15,56.26,0,0,7
35407,2023-09-16,18,147,27,26,26,23,51.8,0,1,3
35408,2023-09-16,11,97,14,14,18,13,67.27,0,0,3
35409,2023-09-16,17,66,31,18,18,34,10.75,0,1,5
35410,2023-09-16,17,42,12,5,5,12,129.34,0,1,10
35411,2023-09-16,20,138,30,24,24,29,45.98,0,1,10
35412,2023-09-16,17,115,19,19,26,19,27.13,0,0,3
35413,2023-09-16,15,145,12,12,28,14,27.82,0,0,10
35414,2023-09-16,14,63,14,14,32,24,63.58,0,0,7
35415,2023-09-16,2,103,22,22,41,24,11.34,0,0,5
35416,2023-09-16,12,92,8,8,8,11,222.13,0,0,10
35417,2023-09-16,5,59,24,14,14,32,42.3,0,1,4
35418,2023-09-16,17,20,34,23,23,36,14.31,0,1,3
35419,2023-09-16,1,46,9,9,10,10,775.82,0,0,3
35420,2023-09-16,12,132,22,14,14,20,63.34,0,1,5
35421,2023-09-16,20,47,17,14,14,17,149.72,0,1,2
35422,2023-09-16,7,124,12,12,15,28,41.51,0,0,2
35423,2023-09-16,15,88,9,8,8,9,171.73,0,1,2
35424,2023-09-16,13,59,13,13,16,12,42.3,0,0,2
35425,2023-09-16,20,73,22,22,54,25,33.95,0,0,5
35426,2023-09-16,9,17,28,28,35,34,13.94,0,0,4
35427,2023-09-16,14,25,32,32,48,39,14.08,0,0,10
35428,2023-09-16,6,37,7,5,5,12,534.01,0,1,2
35429,2023-09-16,12,84,4,4,12,8,227.42,0,0,3
35430,2023-09-16,8,136,13,13,15,20,57.69,0,0,5
35431,2023-09-16,1,98,24,18,18,19,97.17,0,1,5
35432,2023-09-16,7,126,25,25,60,33,27.25,0,0,4
35433,2023-09-16,13,144,23,23,28,22,44.4,1,0,10
35434,2023-09-16,11,19,52,52,68,62,4.34,1,0,7
35435,2023-09-16,14,140,26,19,19,34,54.09,1,1,10
35436,2023-09-16,2,80,13,13,18,22,25.36,0,0,3
35437,2023-09-16,12,107,27,27,35,37,11.36,0,0,4
35438,2023-09-16,7,105,63,63,111,66,9.32,1,0,3
35439,2023-09-16,4,42,14,13,13,10,129.34,0,1,7
35440,2023-09-16,14,139,27,27,37,35,34.46,0,0,5
35441,2023-09-16,20,139,27,27,31,27,34.46,0,0,7
35442,2023-09-16,2,13,31,31,66,36,8.6,0,0,2
35443,2023-09-16,19,148,30,30,49,28,28.51,0,0,4
35444,2023-09-16,16,98,18,13,13,16,97.17,0,1,5
35445,2023-09-16,1,139,22,22,36,29,34.46,0,0,3
35446,2023-09-16,7,63,17,17,23,18,63.58,0,0,2
35447,2023-09-16,5,106,20,20,22,24,48.25,0,0,7
35448,2023-09-16,7,95,17,17,23,25,77.7,0,0,2
35449,2023-09-16,13,126,24,24,29,25,23.16,1,0,2
35450,2023-09-16,19,46,10,7,7,8,775.82,0,1,5
35451,2023-09-16,9,7,25,25,40,34,8.88,0,0,2
35452,2023-09-16,19,29,14,14,14,10,283.71,0,0,2
35453,2023-09-16,7,78,25,25,32,19,74.01,0,0,7
35454,2023-09-16,7,13,38,38,86,53,8.6,0,0,4
35455,2023-09-16,18,64,26,26,26,28,41.66,0,0,10
35456,2023-09-16,13,56,7,7,15,13,83.55,0,0,2
35457,2023-09-16,18,66,52,52,70,54,10.75,0,0,2
35458,2023-09-16,2,26,9,9,14,10,176.9,0,0,2
35459,2023-09-16,3,8,41,41,50,39,10.84,0,0,4
35460,2023-09-16,9,132,17,17,22,18,63.34,0,0,5
35461,2023-09-16,18,113,20,17,17,24,51.64,0,1,7
35462,2023-09-16,14,89,11,10,10,16,222.77,0,1,10
35463,2023-09-16,6,9,45,27,27,48,11.76,0,1,7
35464,2023-09-16,12,38,8,8,9,7,384.28,0,0,3
35465,2023-09-16,5,38,9,9,10,14,384.28,0,0,7
35466,2023-09-16,11,54,11,11,17,11,68.86,0,0,2
35467,2023-09-16,9,66,37,37,43,39,10.75,0,0,3
35468,2023-09-16,20,41,9,5,5,12,213.95,0,1,2
35469,2023-09-16,1,9,45,45,57,39,11.76,0,0,2
35470,2023-09-16,12,37,3,3,8,6,534.01,0,0,2
35471,2023-09-16,18,117,19,19,27,28,42.25,0,0,7
35472,2023-09-16,5,42,25,16,16,32,109.94,1,1,10
35473,2023-09-16,9,40,7,7,7,10,283.93,1,0,4
35474,2023-09-16,20,98,11,8,8,17,97.17,0,1,10
35475,2023-09-16,17,33,11,11,13,9,237.21,0,0,3
35476,2023-09-16,8,131,37,37,41,35,19.66,1,0,7
35477,2023-09-16,9,100,16,16,21,14,92.14,0,0,3
35478,2023-09-16,4,73,13,13,37,29,28.86,1,0,5
35479,2023-09-16,3,12,62,62,62,56,5.42,0,0,10
35480,2023-09-16,8,20,22,22,33,24,14.31,0,0,7
35481,2023-09-16,10,148,19,19,43,23,28.51,0,0,10
35482,2023-09-16,2,34,7,7,17,9,123.2,0,0,10
35483,2023-09-16,3,91,11,11,12,12,218.18,0,0,2
35484,2023-09-17,16,86,32,32,35,34,24.83,0,0,5
35485,2023-09-17,12,26,14,14,14,10,176.9,0,0,5
35486,2023-09-17,14,139,28,28,33,35,34.46,0,0,5
35487,2023-09-17,17,110,15,15,16,21,44.57,0,0,4
35488,2023-09-17,12,43,11,11,27,14,182.62,1,0,5
35489,2023-09-17,19,26,13,13,20,16,176.9,0,0,4
35490,2023-09-17,19,112,27,27,29,22,55.64,0,0,4
35491,2023-09-17,14,133,18,18,32,22,56.26,0,0,3
35492,2023-09-17,18,54,18,18,37,22,68.86,0,0,5
35493,2023-09-17,17,7,30,30,47,38,8.88,0,0,7
35494,2023-09-17,5,135,20,20,37,24,64.88,0,0,4
35495,2023-09-17,5,44,8,8,11,11,650.26,0,0,7
35496,2023-09-17,6,10,65,65,71,62,3.45,0,0,10
35497,2023-09-17,14,83,46,26,26,58,14.68,1,1,2
35498,2023-09-17,6,117,23,20,20,24,42.25,0,1,2
35499,2023-09-17,3,66,40,40,59,41,10.75,0,0,10
35500,2023-09-17,4,88,10,9,9,10,171.73,0,1,10
35501,2023-09-17,14,90,10,10,13,12,191.13,0,0,7
35502,2023-09-17,16,61,22,22,64,38,16.56,0,0,5
35503,2023-09-17,3,89,15,15,24,13,222.77,0,0,2
35504,2023-09-17,10,144,12,12,15,20,52.24,0,0,7
35505,2023-09-17,11,66,21,16,16,32,10.75,0,1,7
35506,2023-09-17,12,55,20,20,32,32,14.57,0,0,7
35507,2023-09-17,4,149,16,16,25,25,20.82,0,0,10
35508,2023-09-17,17,49,7,7,10,8,315.6,0,0,10
35509,2023-09-17,6,71,21,21,25,18,66.28,0,0,7
35510,2023-09-17,8,66,33,33,40,31,10.75,0,0,3
35511,2023-09-17,17,111,20,20,34,29,15.84,0,0,3
35512,2023-09-17,7,103,41,41,70,43,11.34,0,0,7
35513,2023-09-17,3,35,10,6,6,10,469.45,0,1,3
35514,2023-09-17,20,38,16,12,12,20,326.64,1,1,5
35515,2023-09-17,17,8,28,28,46,34,10.84,0,0,3
35516,2023-09-17,1,72,17,17,26,30,52.32,0,0,3
35517,2023-09-17,12,42,16,16,18,10,129.34,0,0,3
35518,2023-09-17,3,69,26,20,20,18,80.47,0,1,4
35519,2023-09-17,6,85,17,17,28,17,151.89,0,0,10
35520,2023-09-17,20,119,31,31,72,40,21.71,0,0,5
35521,2023-09-17,15,33,12,12,13,9,237.21,0,0,3
35522,2023-09-17,7,78,17,17,23,21,74.01,0,0,4
35523,2023-09-17,6,28,7,7,18,13,372.16,0,0,7
35524,2023-09-17,12,103,23,23,31,40,11.34,0,0,4
35525,2023-09-17,10,114,19,19,32,21,32.89,0,0,10
35526,2023-09-17,1,136,21,14,14,29,57.69,0,1,4
35527,2023-09-17,9,71,20,16,16,14,66.28,0,1,4
35528,2023-09-17,9,136,21,21,21,14,57.69,0,0,7
35529,2023-09-17,6,6,48,48,95,48,7.0,0,0,10
35530,2023-09-17,12,24,24,24,45,37,13.34,0,0,4
35531,2023-09-17,3,71,23,18,18,23,66.28,0,1,4
35532,2023-09-17,18,63,22,22,25,27,63.58,0,0,3
35533,2023-09-17,15,42,10,10,17,10,129.34,0,0,5
35534,2023-09-17,5,75,27,27,29,29,54.26,0,0,2
35535,2023-09-17,4,65,15,15,31,23,39.59,1,0,5
35536,2023-09-17,15,81,12,12,14,13,140.01,1,0,10
35537,2023-09-17,12,91,10,10,19,16,185.45,1,0,3
35538,2023-09-17,6,144,15,15,28,22,52.24,0,0,5
35539,2023-09-17,13,28,2,2,10,7,372.16,0,0,5
35540,2023-09-17,14,149,31,21,21,36,20.82,0,1,3
35541,2023-09-17,8,117,20,20,20,19,42.25,0,0,7
35542,2023-09-17,7,59,35,20,20,28,42.3,0,1,5
35543,2023-09-17,9,122,14,14,27,18,48.66,0,0,2
35544,2023-09-17,9,30,10,10,10,12,407.13,1,0,5
35545,2023-09-17,14,137,20,20,34,24,44.92,0,0,3
35546,2023-09-17,13,35,6,6,7,5,469.45,0,0,7
35547,2023-09-17,11,110,12,12,12,14,44.57,0,0,4
35548,2023-09-17,20,63,15,15,28,22,63.58,0,0,10
35549,2023-09-17,4,139,12,12,21,20,34.46,0,0,4
35550,2023-09-17,11,142,24,24,24,17,25.19,0,0,5
35551,2023-09-17,6,65,12,12,26,22,46.58,0,0,5
35552,2023-09-17,17,108,31,25,25,23,19.01,0,1,7
35553,2023-09-17,9,37,9,9,9,7,534.01,0,0,10
35554,2023-09-17,12,106,21,21,29,18,48.25,0,0,2
35555,2023-09-17,17,59,13,6,6,16,42.3,0,1,5
35556,2023-09-17,18,139,37,18,18,35,34.46,0,1,2
35557,2023-09-17,3,76,21,21,23,25,64.5,0,0,10
35558,2023-09-17,20,34,12,6,6,15,123.2,0,1,10
35559,2023-09-17,14,92,9,9,19,12,222.13,0,0,2
35560,2023-09-17,17,138,15,15,33,18,45.98,0,0,10
35561,2023-09-17,2,60,20,20,24,15,29.7,0,0,3
35562,2023-09-17,20,148,39,39,67,46,24.23,1,0,10
35563,2023-09-17,17,142,17,15,15,21,25.19,0,1,5
35564,2023-09-17,17,58,25,17,17,29,15.48,0,1,4
35565,2023-09-17,9,48,6,5,5,6,694.43,0,1,5
35566,2023-09-17,2,95,19,19,24,22,66.05,1,0,2
35567,2023-09-17,9,31,1,1,9,7,512.26,0,0,2
35568,2023-09-17,14,38,9,9,10,12,384.28,0,0,4
35569,2023-09-17,4,128,18,18,21,14,45.9,0,0,7
35570,2023-09-17,19,95,22,19,19,26,77.7,0,1,5
35571,2023-09-17,1,125,31,31,43,35,42.51,1,0,4
35572,2023-09-17,14,60,28,28,33,29,29.7,0,0,3
35573,2023-09-17,5,27,17,17,18,16,447.86,1,0,4
35574,2023-09-17,3,94,12,12,21,14,203.53,0,0,5
35575,2023-09-17,2,123,22,18,18,26,14.33,0,1,7
35576,2023-09-17,12,22,28,28,57,28,11.96,0,0,5
35577,2023-09-17,4,123,32,32,39,21,14.33,0,0,2
35578,2023-09-17,5,68,20,20,29,25,50.47,0,0,7
